State,School_Level,School_Locality,School_Size,Subject,Race,Gender,Experience
DE,Elementary,Suburban,500to999,NatSci,White,Female,3to9
KY,Elementary,Rural,500to999,ELA,White,Female,10to15
TX,Middle,Suburban,1000Plus,ELA,White,Female,10to15
MD,High,Rural,1000Plus,NatSci,White,Female,10to15
TX,Middle,Urban,500to999,NatSci,White,Female,16Plus
WI,Middle,Suburban,250to499,Math,White,Female,10to15
CA,Elementary,Rural,1000Plus,Math,White,Female,Lessthan3
NM,High,Suburban,500to999,NatSci,White,Female,16Plus
RI,Middle,Suburban,500to999,ELA,Black,Female,10to15
TX,High,Town,250to499,ELA,White,Female,10to15
PA,High,Town,250to499,ELA,White,Female,10to15
TX,Elementary,Urban,250to499,ELA,Hispanic,Female,3to9
FL,High,Town,500to999,Math,White,Male,3to9
RI,Elementary,Town,Lessthan250,ELA,White,Female,10to15
NY,High,Rural,500to999,ELA,Other,Female,10to15
FL,Elementary,Suburban,1000Plus,Math,White,Female,16Plus
TX,Elementary,Suburban,250to499,ELA,White,Female,16Plus
TN,Middle,Rural,500to999,ELA,Black,Female,16Plus
AR,Elementary,Urban,500to999,NatSci,White,Female,16Plus
LA,Elementary,Suburban,1000Plus,ELA,White,Female,10to15
IN,High,Urban,1000Plus,ELA,White,Female,10to15
NV,Elementary,Rural,500to999,Math,White,Female,16Plus
MS,Elementary,Rural,500to999,Math,White,Female,3to9
KY,Elementary,Suburban,500to999,ELA,White,Female,16Plus
NM,Middle,Town,500to999,Math,Hispanic,Female,10to15
AR,High,Urban,500to999,ELA,Black,Female,10to15
VA,Elementary,Rural,250to499,ELA,White,Female,16Plus
OH,Elementary,Urban,500to999,ELA,White,Female,10to15
FL,Elementary,Suburban,Lessthan250,NatSci,White,Female,3to9
MS,High,Urban,500to999,Math,White,Female,16Plus
FL,Elementary,Suburban,250to499,NatSci,White,Female,3to9
LA,Elementary,Town,1000Plus,NatSci,White,Female,16Plus
KY,High,Suburban,500to999,Math,Other,Male,16Plus
TX,Middle,Suburban,1000Plus,NatSci,White,Female,3to9
NV,High,Rural,500to999,Math,White,Female,16Plus
NY,Elementary,Urban,1000Plus,NatSci,Hispanic,Female,3to9
FL,Elementary,Suburban,250to499,ELA,White,Female,16Plus
RI,Elementary,Suburban,500to999,ELA,White,Female,16Plus
WI,Elementary,Urban,250to499,ELA,White,Female,10to15
OH,Elementary,Rural,250to499,ELA,White,Female,16Plus
DE,Middle,Urban,250to499,Math,White,Female,16Plus
WI,Elementary,Town,500to999,ELA,Hispanic,Female,10to15
FL,Elementary,Urban,500to999,Math,White,Male,16Plus
CA,Elementary,Urban,250to499,Math,White,Female,10to15
TN,High,Suburban,500to999,ELA,White,Female,16Plus
AR,High,Suburban,500to999,ELA,Black,Female,3to9
WI,Elementary,Urban,250to499,NatSci,White,Female,3to9
MA,Middle,Urban,250to499,ELA,White,Female,16Plus
RI,Middle,Town,Lessthan250,NatSci,Hispanic,Female,16Plus
DC,Elementary,Town,1000Plus,ELA,White,Female,16Plus
AR,High,Suburban,250to499,Math,White,Female,10to15
MA,High,Rural,250to499,NatSci,White,Female,16Plus
DE,Elementary,Suburban,1000Plus,NatSci,White,Female,16Plus
NM,High,Urban,250to499,NatSci,White,Female,3to9
MA,Elementary,Suburban,250to499,ELA,White,Female,10to15
TN,Elementary,Urban,500to999,ELA,White,Female,16Plus
NY,Elementary,Urban,500to999,ELA,White,Female,16Plus
NM,High,Suburban,500to999,Math,White,Female,16Plus
FL,Elementary,Town,500to999,ELA,White,Male,10to15
NE,High,Suburban,500to999,NatSci,White,Female,10to15
AR,Elementary,Town,Lessthan250,ELA,Hispanic,Male,16Plus
IL,Elementary,Urban,1000Plus,NatSci,White,Female,10to15
GA,High,Rural,1000Plus,NatSci,White,Female,3to9
OH,Elementary,Urban,500to999,ELA,White,Female,10to15
OH,High,Suburban,500to999,ELA,White,Female,3to9
CO,High,Urban,500to999,NatSci,White,Female,16Plus
AL,High,Rural,500to999,ELA,White,Male,3to9
MS,Elementary,Suburban,Lessthan250,Math,White,Female,3to9
TX,Elementary,Urban,1000Plus,ELA,White,Female,16Plus
WI,Elementary,Suburban,250to499,ELA,White,Female,10to15
MO,Elementary,Rural,500to999,Math,White,Female,16Plus
RI,Middle,Urban,250to499,NatSci,Hispanic,Female,16Plus
NY,Elementary,Urban,500to999,ELA,White,Female,3to9
MD,Elementary,Rural,250to499,NatSci,White,Female,16Plus
TX,High,Rural,250to499,ELA,Multirace,Male,3to9
CA,Middle,Suburban,250to499,Math,White,Female,10to15
KY,Middle,Suburban,500to999,ELA,Black,Female,10to15
DE,Elementary,Suburban,1000Plus,Math,White,Female,3to9
CO,Elementary,Urban,1000Plus,Math,White,Female,16Plus
MA,Middle,Town,Lessthan250,NatSci,White,Female,10to15
TN,Elementary,Rural,500to999,Math,White,Female,3to9
KY,High,Urban,500to999,NatSci,White,Female,10to15
VA,High,Suburban,250to499,NatSci,White,Female,16Plus
TX,High,Rural,1000Plus,NatSci,White,Female,10to15
NM,High,Suburban,Lessthan250,ELA,White,Male,10to15
OH,Elementary,Rural,500to999,ELA,White,Female,10to15
TX,High,Urban,1000Plus,ELA,White,Female,16Plus
WI,Middle,Suburban,250to499,Math,Multirace,Female,16Plus
WI,Elementary,Town,250to499,ELA,White,Female,16Plus
CA,Elementary,Urban,500to999,Math,White,Male,10to15
GA,High,Rural,500to999,ELA,White,Female,3to9
FL,Elementary,Rural,250to499,ELA,AIAN,Female,3to9
NM,Elementary,Town,500to999,NatSci,White,Female,10to15
WI,Middle,Suburban,250to499,Math,White,Female,16Plus
LA,Elementary,Rural,1000Plus,Math,White,Female,10to15
CA,Middle,Rural,250to499,NatSci,White,Female,3to9
NE,Elementary,Rural,1000Plus,ELA,White,Female,3to9
AL,High,Urban,500to999,ELA,NHPI,Male,10to15
TX,High,Town,500to999,NatSci,White,Female,16Plus
NY,Elementary,Rural,500to999,ELA,Hispanic,Female,10to15
NY,Elementary,Urban,250to499,NatSci,Black,Male,16Plus
DE,Elementary,Suburban,500to999,NatSci,White,Female,3to9
NM,Elementary,Rural,1000Plus,Math,White,Female,3to9
TX,Elementary,Town,500to999,Math,White,Female,16Plus
NE,Middle,Suburban,500to999,Math,Hispanic,Female,16Plus
FL,Elementary,Suburban,Lessthan250,NatSci,Hispanic,Female,16Plus
TN,High,Suburban,500to999,Math,White,Male,16Plus
NY,Elementary,Suburban,500to999,ELA,Multirace,Female,3to9
TX,Elementary,Suburban,500to999,Math,Hispanic,Male,16Plus
AR,High,Town,1000Plus,NatSci,White,Female,10to15
MA,Elementary,Town,250to499,ELA,White,Male,10to15
KY,Middle,Urban,1000Plus,ELA,White,Male,16Plus
TN,Elementary,Suburban,250to499,Math,White,Female,10to15
AR,Elementary,Rural,500to999,NatSci,White,Female,10to15
MA,Elementary,Rural,500to999,Math,White,Female,16Plus
FL,High,Rural,Lessthan250,ELA,White,Male,3to9
NY,Middle,Town,250to499,ELA,White,Female,16Plus
DE,Elementary,Town,250to499,Math,White,Female,10to15
MA,Middle,Suburban,500to999,Math,White,Female,10to15
NY,High,Town,1000Plus,ELA,White,Female,10to15
MS,Elementary,Suburban,500to999,Math,White,Female,3to9
CA,High,Town,250to499,ELA,Multirace,Female,16Plus
CA,Elementary,Suburban,Lessthan250,Math,White,Female,16Plus
LA,Middle,Town,1000Plus,ELA,Multirace,Male,16Plus
WI,Elementary,Town,500to999,NatSci,White,Female,16Plus
CA,High,Rural,250to499,ELA,White,Female,10to15
TN,High,Suburban,1000Plus,Math,White,Female,16Plus
OH,High,Urban,500to999,ELA,White,Female,3to9
AR,Elementary,Suburban,500to999,NatSci,White,Male,16Plus
LA,Elementary,Urban,250to499,ELA,White,Male,10to15
AR,High,Suburban,1000Plus,ELA,White,Female,16Plus
NE,Middle,Urban,500to999,NatSci,White,Female,16Plus
CA,High,Rural,1000Plus,ELA,White,Male,16Plus
OK,High,Suburban,500to999,Math,White,Female,16Plus
MS,Elementary,Urban,500to999,ELA,Hispanic,Male,3to9
MA,Elementary,Rural,Lessthan250,ELA,White,Female,16Plus
TX,Elementary,Town,1000Plus,NatSci,Asian,Female,16Plus
WA,Elementary,Suburban,500to999,Math,White,Female,16Plus
KY,Elementary,Suburban,1000Plus,ELA,White,Male,16Plus
KY,Elementary,Suburban,500to999,Math,White,Female,3to9
CA,Middle,Urban,1000Plus,ELA,Black,Female,16Plus
NM,Elementary,Urban,1000Plus,Math,White,Female,3to9
NM,Elementary,Suburban,Lessthan250,NatSci,Hispanic,Female,10to15
WI,Elementary,Suburban,250to499,ELA,Hispanic,Female,10to15
FL,High,Town,500to999,Math,White,Female,16Plus
FL,Middle,Suburban,500to999,ELA,Hispanic,Female,16Plus
LA,High,Suburban,250to499,Math,White,Female,10to15
LA,Elementary,Suburban,Lessthan250,ELA,Hispanic,Male,16Plus
TN,Elementary,Urban,250to499,NatSci,Other,Female,Lessthan3
WI,Elementary,Town,250to499,ELA,White,Female,16Plus
WI,Elementary,Rural,500to999,ELA,White,Female,16Plus
NY,Elementary,Rural,1000Plus,ELA,Hispanic,Female,16Plus
OH,Middle,Town,250to499,ELA,White,Female,10to15
KY,High,Rural,250to499,ELA,White,Male,16Plus
WI,High,Rural,250to499,ELA,White,Female,3to9
MS,High,Rural,1000Plus,ELA,White,Female,16Plus
MD,High,Urban,250to499,Math,White,Female,16Plus
WI,Elementary,Suburban,500to999,ELA,Hispanic,Female,3to9
NY,Elementary,Urban,500to999,ELA,White,Female,3to9
NE,Elementary,Urban,250to499,ELA,White,Female,3to9
NE,Elementary,Town,250to499,Math,White,Female,16Plus
NM,Elementary,Rural,250to499,Math,White,Female,16Plus
NM,Elementary,Suburban,500to999,NatSci,White,Female,16Plus
MA,Middle,Urban,500to999,ELA,White,Female,16Plus
MS,High,Urban,250to499,ELA,White,Female,16Plus
MS,Middle,Urban,Lessthan250,ELA,White,Female,16Plus
OH,Elementary,Urban,1000Plus,ELA,White,Female,10to15
GA,Middle,Rural,250to499,Math,White,Female,10to15
FL,High,Suburban,500to999,Math,White,Female,3to9
WI,Elementary,Town,250to499,Math,Hispanic,Female,16Plus
CA,Elementary,Suburban,1000Plus,ELA,White,Female,3to9
CA,Elementary,Urban,250to499,Math,White,Female,16Plus
NM,Elementary,Rural,500to999,ELA,White,Female,10to15
VA,High,Town,500to999,ELA,White,Male,16Plus
LA,Elementary,Town,500to999,Math,White,Male,16Plus
RI,Elementary,Suburban,500to999,NatSci,White,Female,3to9
MD,Elementary,Suburban,1000Plus,ELA,White,Male,10to15
FL,Middle,Urban,Lessthan250,ELA,White,Female,3to9
OH,Elementary,Suburban,250to499,Math,Hispanic,Female,3to9
VA,Elementary,Suburban,500to999,ELA,White,Female,3to9
RI,Elementary,Town,Lessthan250,Math,White,Female,16Plus
NE,High,Urban,500to999,ELA,White,Female,3to9
NY,Elementary,Suburban,500to999,NatSci,White,Female,10to15
CA,Elementary,Suburban,Lessthan250,ELA,White,Female,3to9
TN,Elementary,Urban,250to499,ELA,White,Female,3to9
OH,High,Town,Lessthan250,ELA,Asian,Female,10to15
VA,High,Suburban,500to999,Math,White,Female,16Plus
KY,Elementary,Urban,500to999,Math,White,Female,10to15
OK,High,Rural,500to999,Math,White,Female,16Plus
MA,High,Suburban,500to999,Math,White,Male,3to9
TN,Middle,Urban,1000Plus,NatSci,White,Female,3to9
SC,Elementary,Rural,1000Plus,ELA,White,Female,10to15
RI,Elementary,Urban,Lessthan250,ELA,White,Female,3to9
DE,High,Town,Lessthan250,ELA,White,Female,16Plus
TX,High,Town,Lessthan250,ELA,Hispanic,Female,10to15
NC,High,Rural,1000Plus,ELA,White,Female,10to15
MA,Elementary,Urban,Lessthan250,Math,White,Female,16Plus
RI,Elementary,Rural,500to999,Math,White,Female,16Plus
CA,Elementary,Suburban,500to999,ELA,Hispanic,Female,16Plus
KY,Elementary,Urban,500to999,ELA,White,Female,3to9
DE,Elementary,Suburban,Lessthan250,ELA,Black,Female,16Plus
RI,High,Urban,Lessthan250,NatSci,Hispanic,Female,10to15
OH,Elementary,Rural,250to499,NatSci,White,Female,16Plus
NM,High,Town,250to499,NatSci,White,Female,10to15
CA,High,Rural,Lessthan250,Math,White,Male,10to15
MS,Elementary,Suburban,500to999,Math,White,Male,3to9
VA,Elementary,Urban,250to499,ELA,Black,Female,16Plus
MS,Elementary,Suburban,250to499,NatSci,White,Female,16Plus
AR,High,Urban,1000Plus,NatSci,Black,Male,3to9
FL,Elementary,Rural,250to499,ELA,White,Female,10to15
DE,Elementary,Suburban,250to499,Math,White,Male,16Plus
RI,High,Town,500to999,NatSci,White,Female,10to15
MA,Elementary,Rural,250to499,ELA,White,Female,3to9
LA,Elementary,Suburban,250to499,ELA,White,Female,16Plus
TX,Elementary,Suburban,500to999,Math,White,Male,16Plus
LA,Elementary,Suburban,250to499,NatSci,White,Female,10to15
ME,Elementary,Suburban,500to999,ELA,White,Male,3to9
CO,Elementary,Town,1000Plus,Math,White,Female,16Plus
DE,Middle,Urban,500to999,ELA,White,Female,10to15
CA,Elementary,Suburban,1000Plus,ELA,Hispanic,Female,10to15
MD,High,Urban,500to999,ELA,Asian,Female,16Plus
NY,Elementary,Rural,500to999,Math,Asian,Female,16Plus
NE,Elementary,Suburban,500to999,ELA,White,Female,16Plus
FL,Elementary,Urban,250to499,NatSci,White,Female,16Plus
RI,Elementary,Urban,250to499,Math,White,Male,10to15
NE,Elementary,Urban,250to499,ELA,White,Female,16Plus
MS,Elementary,Urban,250to499,ELA,Other,Male,Lessthan3
MA,Middle,Suburban,250to499,NatSci,White,Female,3to9
NM,Middle,Urban,1000Plus,Math,Multirace,Female,16Plus
CA,Middle,Rural,250to499,NatSci,White,Female,10to15
WI,High,Suburban,250to499,NatSci,White,Female,3to9
CA,Elementary,Rural,500to999,ELA,White,Female,10to15
CA,Elementary,Urban,500to999,ELA,White,Female,10to15
NM,Elementary,Town,500to999,NatSci,White,Female,16Plus
OH,High,Town,1000Plus,ELA,White,Female,10to15
TN,Middle,Suburban,500to999,Math,White,Female,16Plus
AR,High,Town,1000Plus,NatSci,Asian,Female,3to9
WI,Elementary,Suburban,250to499,NatSci,White,Male,3to9
IL,Elementary,Suburban,250to499,NatSci,White,Male,16Plus
LA,Elementary,Suburban,250to499,NatSci,Hispanic,Female,10to15
CA,Middle,Suburban,500to999,NatSci,White,Female,16Plus
MO,High,Suburban,250to499,ELA,White,Female,16Plus
RI,Elementary,Urban,500to999,ELA,Hispanic,Female,16Plus
DE,Elementary,Suburban,500to999,Math,White,Female,10to15
MS,High,Town,1000Plus,ELA,White,Male,16Plus
FL,Middle,Rural,1000Plus,Math,White,Female,3to9
OK,Middle,Suburban,1000Plus,Math,White,Female,3to9
KY,Elementary,Town,250to499,ELA,White,Female,16Plus
NY,Middle,Suburban,1000Plus,Math,White,Female,3to9
CA,High,Urban,500to999,ELA,White,Female,16Plus
NE,High,Rural,250to499,ELA,White,Male,16Plus
OH,High,Rural,250to499,NatSci,White,Female,3to9
WI,Middle,Town,1000Plus,Math,White,Female,16Plus
MA,High,Suburban,500to999,NatSci,Black,Female,16Plus
KY,Middle,Suburban,250to499,ELA,Hispanic,Female,10to15
AZ,Elementary,Suburban,250to499,NatSci,White,Female,Lessthan3
CA,Middle,Rural,250to499,Math,AIAN,Female,3to9
TX,Elementary,Suburban,500to999,NatSci,White,Female,16Plus
DE,Middle,Suburban,250to499,ELA,Black,Male,16Plus
TX,High,Town,500to999,Math,White,Female,16Plus
NY,High,Suburban,500to999,NatSci,White,Female,16Plus
LA,Elementary,Suburban,500to999,ELA,White,Male,16Plus
KY,High,Suburban,250to499,NatSci,White,Female,10to15
MS,Elementary,Urban,1000Plus,ELA,White,Female,10to15
TN,Middle,Town,Lessthan250,Math,White,Male,3to9
AR,High,Suburban,250to499,Math,White,Female,16Plus
IL,Elementary,Rural,500to999,NatSci,White,Male,16Plus
FL,Middle,Town,500to999,NatSci,Multirace,Male,16Plus
CA,Elementary,Suburban,1000Plus,Math,White,Female,3to9
RI,High,Urban,500to999,NatSci,Black,Female,10to15
SC,High,Suburban,500to999,NatSci,White,Female,16Plus
WI,High,Suburban,250to499,ELA,White,Female,10to15
NM,Elementary,Rural,1000Plus,ELA,White,Female,16Plus
TX,Elementary,Suburban,500to999,NatSci,White,Male,16Plus
AR,High,Rural,250to499,ELA,White,Female,Lessthan3
WV,High,Suburban,Lessthan250,ELA,Hispanic,Female,10to15
IL,Middle,Suburban,1000Plus,Math,White,Male,16Plus
AR,High,Rural,250to499,ELA,White,Female,10to15
CA,Elementary,Suburban,500to999,ELA,White,Female,16Plus
WV,Elementary,Suburban,250to499,NatSci,White,Female,3to9
NE,High,Urban,Lessthan250,ELA,White,Female,10to15
AR,Elementary,Suburban,1000Plus,Math,White,Female,3to9
FL,Elementary,Suburban,500to999,Math,White,Female,3to9
TX,Middle,Suburban,500to999,NatSci,Hispanic,Female,16Plus
NE,High,Rural,500to999,Math,White,Female,16Plus
WI,Elementary,Rural,Lessthan250,ELA,White,Female,16Plus
NM,Elementary,Rural,1000Plus,ELA,Hispanic,Female,16Plus
MS,Elementary,Urban,250to499,ELA,White,Female,3to9
LA,Elementary,Rural,250to499,Math,White,Male,10to15
AR,Elementary,Suburban,250to499,NatSci,Multirace,Female,3to9
NY,Middle,Town,500to999,ELA,White,Female,16Plus
MA,Elementary,Suburban,250to499,ELA,Black,Female,16Plus
MS,Elementary,Suburban,Lessthan250,Math,White,Female,16Plus
NY,Middle,Town,500to999,ELA,Hispanic,Female,16Plus
AR,High,Suburban,500to999,Math,Black,Female,10to15
AR,High,Suburban,250to499,NatSci,White,Female,16Plus
CA,Middle,Urban,500to999,ELA,Black,Female,10to15
LA,High,Suburban,1000Plus,NatSci,White,Female,16Plus
MA,Middle,Town,1000Plus,ELA,White,Female,10to15
GA,Elementary,Town,250to499,ELA,NHPI,Female,16Plus
VA,High,Town,1000Plus,NatSci,Hispanic,Female,3to9
MD,Elementary,Rural,1000Plus,NatSci,Asian,Female,10to15
UT,Elementary,Urban,250to499,ELA,Hispanic,Female,10to15
MA,Elementary,Suburban,500to999,ELA,White,Female,10to15
MA,Elementary,Suburban,500to999,NatSci,White,Female,16Plus
DE,Elementary,Suburban,500to999,NatSci,White,Female,16Plus
CA,Middle,Urban,1000Plus,ELA,White,Male,16Plus
CA,Middle,Suburban,500to999,Math,White,Female,3to9
VA,Elementary,Town,250to499,NatSci,White,Female,3to9
TN,Elementary,Urban,500to999,Math,White,Female,3to9
CA,Elementary,Rural,1000Plus,Math,White,Female,16Plus
AL,Elementary,Urban,1000Plus,NatSci,Black,Female,16Plus
OH,Elementary,Suburban,250to499,ELA,White,Female,3to9
FL,High,Rural,500to999,Math,White,Male,3to9
NY,High,Urban,1000Plus,ELA,White,Female,3to9
NE,Middle,Urban,1000Plus,ELA,White,Female,16Plus
NY,Middle,Town,1000Plus,Math,White,Female,16Plus
PA,Elementary,Rural,250to499,Math,White,Female,10to15
NY,Elementary,Suburban,250to499,Math,White,Male,3to9
WV,Elementary,Rural,500to999,ELA,Hispanic,Female,3to9
NC,Elementary,Suburban,500to999,Math,White,Female,3to9
FL,Middle,Urban,500to999,Math,White,Male,16Plus
MS,Elementary,Rural,500to999,ELA,White,Female,10to15
FL,Elementary,Suburban,250to499,ELA,White,Female,16Plus
CA,High,Suburban,250to499,Math,White,Female,3to9
TN,Middle,Rural,250to499,NatSci,Hispanic,Female,16Plus
WI,Middle,Rural,250to499,NatSci,White,Female,16Plus
WI,Middle,Rural,500to999,Math,White,Female,3to9
VA,Elementary,Town,1000Plus,NatSci,White,Male,16Plus
OH,Elementary,Urban,Lessthan250,Math,Hispanic,Female,3to9
NY,Middle,Urban,250to499,Math,White,Female,16Plus
CA,High,Urban,250to499,ELA,White,Female,3to9
NM,High,Town,250to499,Math,White,Female,16Plus
NM,High,Suburban,500to999,Math,White,Female,16Plus
OK,Middle,Town,250to499,Math,White,Female,16Plus
FL,Elementary,Urban,1000Plus,Math,White,Female,16Plus
CA,High,Rural,500to999,Math,White,Female,10to15
CA,Elementary,Suburban,1000Plus,ELA,White,Female,3to9
FL,High,Suburban,Lessthan250,Math,AIAN,Female,10to15
KY,High,Suburban,250to499,Math,White,Female,16Plus
DE,High,Suburban,500to999,Math,White,Female,16Plus
NE,Middle,Suburban,1000Plus,ELA,White,Female,3to9
TN,Elementary,Urban,500to999,NatSci,White,Female,16Plus
LA,High,Urban,500to999,Math,White,Female,16Plus
WI,Elementary,Rural,1000Plus,Math,White,Female,16Plus
IA,High,Town,500to999,NatSci,White,Female,16Plus
NC,High,Suburban,250to499,ELA,White,Male,10to15
CO,Elementary,Suburban,250to499,ELA,White,Female,16Plus
MS,Elementary,Suburban,500to999,ELA,White,Female,3to9
DE,Elementary,Suburban,500to999,Math,White,Female,16Plus
SC,Elementary,Urban,250to499,Math,White,Female,3to9
OH,Elementary,Town,250to499,ELA,White,Female,3to9
AR,Elementary,Rural,1000Plus,NatSci,White,Female,16Plus
NM,Elementary,Suburban,500to999,ELA,White,Female,10to15
MA,Elementary,Suburban,500to999,ELA,White,Female,16Plus
CA,Elementary,Suburban,250to499,NatSci,White,Female,16Plus
TN,Elementary,Rural,500to999,NatSci,White,Female,3to9
MA,High,Urban,1000Plus,ELA,White,Female,16Plus
WI,Middle,Suburban,1000Plus,Math,White,Male,16Plus
NY,Elementary,Urban,500to999,Math,White,Female,3to9
CA,High,Suburban,500to999,ELA,White,Female,16Plus
DE,Elementary,Rural,500to999,Math,White,Male,16Plus
MS,Elementary,Suburban,1000Plus,ELA,White,Female,3to9
NE,High,Urban,500to999,Math,White,Female,16Plus
CA,Elementary,Suburban,250to499,ELA,White,Female,16Plus
KY,High,Urban,1000Plus,ELA,White,Female,16Plus
FL,Elementary,Rural,1000Plus,NatSci,White,Female,3to9
NY,Elementary,Suburban,1000Plus,NatSci,White,Female,16Plus
GA,Elementary,Suburban,1000Plus,NatSci,White,Female,16Plus
WI,Elementary,Suburban,1000Plus,Math,White,Female,10to15
RI,Elementary,Town,250to499,Math,White,Female,10to15
FL,Elementary,Suburban,500to999,NatSci,Hispanic,Female,16Plus
IL,Elementary,Town,500to999,Math,White,Female,16Plus
RI,Elementary,Town,1000Plus,NatSci,White,Female,16Plus
UT,Elementary,Suburban,250to499,ELA,White,Female,10to15
RI,High,Rural,1000Plus,Math,Hispanic,Female,16Plus
CA,Middle,Rural,500to999,ELA,White,Female,3to9
MA,Middle,Urban,1000Plus,NatSci,White,Female,3to9
RI,Elementary,Urban,250to499,NatSci,White,Male,16Plus
NM,Middle,Rural,1000Plus,NatSci,White,Female,3to9
AL,High,Rural,250to499,ELA,White,Female,10to15
NE,Elementary,Urban,500to999,ELA,Multirace,Female,10to15
TX,High,Suburban,1000Plus,Math,White,Female,10to15
UT,High,Suburban,250to499,ELA,Hispanic,Female,3to9
WI,High,Suburban,500to999,ELA,White,Female,16Plus
LA,Middle,Urban,Lessthan250,NatSci,White,Female,3to9
CA,Elementary,Town,500to999,Math,White,Female,10to15
NE,Middle,Rural,500to999,Math,White,Female,16Plus
NY,Middle,Urban,500to999,NatSci,White,Female,3to9
WI,Elementary,Suburban,250to499,ELA,White,Male,16Plus
FL,High,Urban,Lessthan250,Math,White,Female,16Plus
WI,Middle,Rural,500to999,NatSci,White,Female,16Plus
