State,School_Level,School_Locality,School_Size,Subject,Race,Gender,Experience,pop_total
RI,Elementary,Town,250to499,ELA,White,Female,16Plus,13
RI,Elementary,Town,250to499,ELA,White,Male,10to15,12
RI,Elementary,Town,250to499,Math,Hispanic,Female,3to9,10
RI,Elementary,Town,250to499,Math,White,Female,3to9,8
RI,Elementary,Town,250to499,Math,White,Female,10to15,16
RI,Elementary,Town,250to499,Math,White,Female,16Plus,8
RI,Elementary,Town,250to499,NatSci,White,Male,3to9,13
RI,Elementary,Town,250to499,NatSci,White,Male,10to15,7
RI,Elementary,Town,500to999,ELA,White,Female,10to15,10
RI,Elementary,Town,500to999,ELA,White,Female,16Plus,12
RI,Elementary,Town,500to999,Math,White,Female,3to9,14
RI,Elementary,Town,500to999,Math,White,Female,16Plus,17
RI,Elementary,Town,500to999,Math,White,Male,16Plus,16
RI,Elementary,Town,500to999,NatSci,White,Female,3to9,16
RI,Elementary,Town,500to999,NatSci,White,Female,16Plus,15
RI,Elementary,Town,500to999,NatSci,White,Male,16Plus,6
RI,Elementary,Town,Lessthan250,ELA,Black,Female,16Plus,17
RI,Elementary,Town,Lessthan250,ELA,White,Female,10to15,19
RI,Elementary,Town,Lessthan250,Math,White,Female,16Plus,14
RI,Elementary,Urban,1000Plus,ELA,White,Female,3to9,16
RI,Elementary,Urban,1000Plus,ELA,White,Female,16Plus,13
RI,Elementary,Urban,1000Plus,ELA,White,Male,10to15,12
RI,Elementary,Urban,1000Plus,Math,Black,Female,3to9,27
RI,Elementary,Urban,1000Plus,NatSci,White,Female,10to15,12
RI,Elementary,Urban,1000Plus,NatSci,White,Female,16Plus,27
RI,Elementary,Urban,250to499,ELA,Black,Female,10to15,8
RI,Elementary,Urban,250to499,ELA,Black,Female,16Plus,10
RI,Elementary,Urban,250to499,ELA,Hispanic,Female,16Plus,16
RI,Elementary,Urban,250to499,ELA,Hispanic,Male,16Plus,24
RI,Elementary,Urban,250to499,ELA,White,Female,3to9,13
RI,Elementary,Urban,250to499,Math,Black,Female,10to15,1
RI,Elementary,Urban,250to499,Math,Hispanic,Male,16Plus,16
RI,Elementary,Urban,250to499,Math,White,Female,3to9,16
RI,Elementary,Urban,250to499,Math,White,Female,10to15,16
RI,Elementary,Urban,250to499,Math,White,Female,16Plus,15
RI,Elementary,Urban,250to499,Math,White,Male,10to15,10
RI,Elementary,Urban,250to499,NatSci,White,Female,3to9,9
RI,Elementary,Urban,250to499,NatSci,White,Female,10to15,16
RI,Elementary,Urban,250to499,NatSci,White,Female,16Plus,26
RI,Elementary,Urban,250to499,NatSci,White,Male,16Plus,17
RI,Elementary,Urban,500to999,ELA,Hispanic,Female,16Plus,20
RI,Elementary,Urban,500to999,ELA,White,Female,3to9,12
RI,Elementary,Urban,500to999,ELA,White,Female,10to15,28
RI,Elementary,Urban,500to999,ELA,White,Female,16Plus,35
RI,Elementary,Urban,500to999,Math,White,Female,3to9,24
RI,Elementary,Urban,500to999,Math,White,Female,16Plus,7
RI,Elementary,Urban,500to999,Math,White,Male,10to15,11
RI,Elementary,Urban,500to999,NatSci,Black,Female,10to15,12
RI,Elementary,Urban,500to999,NatSci,Hispanic,Female,16Plus,10
RI,Elementary,Urban,500to999,NatSci,White,Female,10to15,23
RI,Elementary,Urban,500to999,NatSci,White,Female,16Plus,5
RI,Elementary,Urban,500to999,NatSci,White,Male,10to15,25
RI,Elementary,Urban,Lessthan250,ELA,White,Female,3to9,4
RI,Elementary,Urban,Lessthan250,Math,White,Female,10to15,27
RI,Elementary,Urban,Lessthan250,Math,White,Female,16Plus,8
RI,Elementary,Urban,Lessthan250,NatSci,Multirace,Female,10to15,12
RI,Elementary,Urban,Lessthan250,NatSci,White,Female,Lessthan3,13
RI,Elementary,Urban,Lessthan250,NatSci,White,Female,3to9,11
RI,High,Rural,1000Plus,ELA,Hispanic,Female,3to9,9
RI,High,Rural,1000Plus,ELA,Hispanic,Male,3to9,8
RI,High,Rural,1000Plus,ELA,White,Female,16Plus,13
RI,High,Rural,1000Plus,Math,Hispanic,Female,16Plus,26
RI,High,Rural,1000Plus,Math,White,Female,16Plus,13
RI,High,Rural,1000Plus,Math,White,Male,3to9,7
RI,High,Rural,1000Plus,NatSci,Black,Male,16Plus,24
RI,High,Rural,1000Plus,NatSci,Multirace,Male,16Plus,19
RI,High,Rural,1000Plus,NatSci,White,Female,16Plus,9
RI,High,Rural,250to499,ELA,White,Female,3to9,9
RI,High,Rural,250to499,ELA,White,Female,10to15,19
RI,High,Rural,250to499,ELA,White,Female,16Plus,16
RI,High,Rural,250to499,ELA,White,Male,16Plus,8
RI,High,Rural,250to499,Math,White,Female,10to15,10
RI,High,Rural,250to499,Math,White,Female,16Plus,11
RI,High,Rural,250to499,NatSci,White,Female,3to9,12
RI,High,Rural,500to999,ELA,Hispanic,Female,3to9,17
RI,High,Rural,500to999,ELA,White,Female,3to9,9
RI,High,Rural,500to999,ELA,White,Female,10to15,22
RI,High,Rural,500to999,ELA,White,Female,16Plus,18
RI,High,Rural,500to999,ELA,White,Male,16Plus,22
RI,High,Rural,500to999,Math,White,Male,10to15,14
RI,High,Rural,500to999,NatSci,Other,Female,3to9,4
RI,High,Rural,500to999,NatSci,White,Female,10to15,19
RI,High,Rural,500to999,NatSci,White,Female,16Plus,28
RI,High,Rural,500to999,NatSci,White,Male,10to15,15
RI,High,Suburban,1000Plus,ELA,White,Female,16Plus,21
RI,High,Suburban,1000Plus,Math,Black,Female,16Plus,7
RI,High,Suburban,1000Plus,Math,White,Female,16Plus,11
RI,High,Suburban,1000Plus,NatSci,White,Female,10to15,23
RI,High,Suburban,250to499,ELA,Black,Female,3to9,19
RI,High,Suburban,250to499,ELA,Black,Female,16Plus,17
RI,High,Suburban,250to499,ELA,White,Female,16Plus,16
RI,High,Suburban,250to499,ELA,White,Male,16Plus,18
RI,High,Suburban,250to499,Math,White,Female,10to15,17
RI,High,Suburban,250to499,Math,White,Female,16Plus,26
RI,High,Suburban,250to499,NatSci,Black,Female,16Plus,11
RI,High,Suburban,250to499,NatSci,White,Female,3to9,8
RI,High,Suburban,250to499,NatSci,White,Female,16Plus,13
RI,High,Suburban,500to999,ELA,Black,Male,16Plus,15
RI,High,Suburban,500to999,ELA,White,Female,3to9,17
RI,High,Suburban,500to999,ELA,White,Female,16Plus,37
RI,High,Suburban,500to999,ELA,White,Male,3to9,10
RI,High,Suburban,500to999,Math,White,Female,3to9,3
RI,High,Suburban,500to999,Math,White,Female,10to15,23
RI,High,Suburban,500to999,Math,White,Female,16Plus,24
RI,High,Suburban,500to999,NatSci,White,Female,3to9,16
RI,High,Suburban,500to999,NatSci,White,Female,16Plus,13
RI,High,Suburban,500to999,NatSci,White,Male,16Plus,3
RI,High,Suburban,Lessthan250,ELA,White,Female,3to9,17
RI,High,Suburban,Lessthan250,Math,Multirace,Female,3to9,8
RI,High,Suburban,Lessthan250,Math,White,Female,3to9,16
RI,High,Suburban,Lessthan250,Math,White,Female,16Plus,17
RI,High,Town,1000Plus,ELA,White,Male,16Plus,16
RI,High,Town,1000Plus,Math,White,Male,3to9,12
RI,High,Town,250to499,ELA,Black,Female,10to15,9
RI,High,Town,250to499,ELA,Multirace,Female,16Plus,7
RI,High,Town,250to499,ELA,White,Female,3to9,11
RI,High,Town,250to499,ELA,White,Female,16Plus,17
RI,High,Town,250to499,Math,Black,Female,10to15,15
RI,High,Town,250to499,Math,White,Female,16Plus,12
RI,High,Town,500to999,ELA,White,Female,16Plus,8
RI,High,Town,500to999,ELA,White,Male,16Plus,7
RI,High,Town,500to999,Math,Black,Female,10to15,11
RI,High,Town,500to999,Math,White,Female,16Plus,13
RI,High,Town,500to999,NatSci,White,Female,10to15,15
RI,High,Town,500to999,NatSci,White,Male,3to9,18
RI,High,Urban,1000Plus,ELA,White,Female,10to15,4
RI,High,Urban,1000Plus,ELA,White,Female,16Plus,8
RI,High,Urban,1000Plus,Math,Black,Female,3to9,7
RI,High,Urban,1000Plus,Math,Hispanic,Female,10to15,15
RI,High,Urban,1000Plus,Math,White,Female,10to15,9
RI,High,Urban,1000Plus,Math,White,Male,16Plus,14
RI,High,Urban,1000Plus,NatSci,Black,Female,16Plus,10
RI,High,Urban,1000Plus,NatSci,White,Female,10to15,19
RI,High,Urban,1000Plus,NatSci,White,Male,16Plus,13
RI,High,Urban,250to499,ELA,White,Female,3to9,20
RI,High,Urban,250to499,ELA,White,Female,10to15,4
RI,High,Urban,250to499,ELA,White,Male,3to9,12
RI,High,Urban,250to499,ELA,White,Male,16Plus,16
RI,High,Urban,250to499,Math,White,Female,3to9,23
RI,High,Urban,250to499,Math,White,Female,10to15,14
RI,High,Urban,250to499,Math,White,Female,16Plus,8
RI,High,Urban,250to499,NatSci,White,Female,10to15,23
RI,High,Urban,250to499,NatSci,White,Female,16Plus,28
RI,High,Urban,500to999,ELA,White,Female,3to9,11
RI,High,Urban,500to999,ELA,White,Female,10to15,14
RI,High,Urban,500to999,ELA,White,Female,16Plus,17
RI,High,Urban,500to999,ELA,White,Male,3to9,10
RI,High,Urban,500to999,ELA,White,Male,10to15,20
RI,High,Urban,500to999,ELA,White,Male,16Plus,5
RI,High,Urban,500to999,Math,Hispanic,Female,16Plus,11
RI,High,Urban,500to999,Math,Multirace,Female,10to15,22
RI,High,Urban,500to999,Math,White,Female,10to15,12
RI,High,Urban,500to999,Math,White,Female,16Plus,9
RI,High,Urban,500to999,NatSci,Black,Female,10to15,6
RI,High,Urban,500to999,NatSci,White,Female,10to15,17
RI,High,Urban,500to999,NatSci,White,Female,16Plus,16
RI,High,Urban,Lessthan250,Math,White,Male,16Plus,25
RI,High,Urban,Lessthan250,NatSci,Hispanic,Female,10to15,7
RI,High,Urban,Lessthan250,NatSci,White,Female,16Plus,12
RI,Middle,Rural,1000Plus,ELA,White,Female,16Plus,10
RI,Middle,Rural,1000Plus,NatSci,White,Female,10to15,19
RI,Middle,Rural,1000Plus,NatSci,White,Female,16Plus,13
RI,Middle,Rural,250to499,ELA,Multirace,Male,10to15,8
RI,Middle,Rural,250to499,ELA,White,Female,3to9,14
RI,Middle,Rural,250to499,ELA,White,Female,16Plus,10
RI,Middle,Rural,250to499,Math,White,Female,16Plus,5
RI,Middle,Rural,250to499,Math,White,Male,16Plus,9
RI,Middle,Rural,250to499,NatSci,Black,Female,3to9,19
RI,Middle,Rural,250to499,NatSci,White,Female,3to9,12
RI,Middle,Rural,250to499,NatSci,White,Female,16Plus,7
RI,Middle,Rural,500to999,ELA,White,Female,3to9,11
RI,Middle,Rural,500to999,ELA,White,Female,16Plus,19
RI,Middle,Rural,Lessthan250,ELA,White,Female,3to9,15
RI,Middle,Suburban,1000Plus,ELA,White,Female,3to9,10
RI,Middle,Suburban,1000Plus,ELA,White,Female,10to15,5
RI,Middle,Suburban,1000Plus,Math,Hispanic,Female,10to15,5
RI,Middle,Suburban,1000Plus,Math,Multirace,Male,3to9,6
RI,Middle,Suburban,1000Plus,NatSci,White,Female,3to9,18
RI,Middle,Suburban,250to499,ELA,White,Female,3to9,23
RI,Middle,Suburban,250to499,ELA,White,Female,10to15,16
RI,Middle,Suburban,250to499,ELA,White,Female,16Plus,14
RI,Middle,Suburban,250to499,Math,Other,Female,10to15,12
RI,Middle,Suburban,250to499,Math,White,Female,3to9,33
RI,Middle,Suburban,250to499,Math,White,Female,16Plus,9
RI,Middle,Suburban,250to499,Math,White,Male,16Plus,11
RI,Middle,Suburban,250to499,NatSci,Hispanic,Female,10to15,17
RI,Middle,Suburban,500to999,ELA,Black,Female,10to15,13
RI,Middle,Suburban,500to999,ELA,White,Female,10to15,28
RI,Middle,Suburban,500to999,ELA,White,Male,3to9,21
RI,Middle,Suburban,500to999,Math,Black,Male,3to9,5
RI,Middle,Suburban,500to999,Math,NHPI,Female,10to15,15
RI,Middle,Suburban,500to999,Math,White,Female,3to9,24
RI,Middle,Suburban,500to999,Math,White,Female,16Plus,13
RI,Middle,Suburban,500to999,NatSci,Black,Female,3to9,16
RI,Middle,Suburban,500to999,NatSci,White,Female,3to9,16
RI,Middle,Suburban,500to999,NatSci,White,Female,16Plus,16
RI,Middle,Suburban,Lessthan250,Math,White,Male,16Plus,5
RI,Middle,Suburban,Lessthan250,NatSci,White,Female,3to9,11
RI,Middle,Town,1000Plus,Math,Hispanic,Female,3to9,9
RI,Middle,Town,250to499,ELA,White,Female,3to9,7
RI,Middle,Town,250to499,ELA,White,Female,10to15,21
RI,Middle,Town,250to499,ELA,White,Female,16Plus,18
RI,Middle,Town,250to499,Math,White,Male,16Plus,28
RI,Middle,Town,250to499,NatSci,White,Female,16Plus,12
RI,Middle,Town,500to999,ELA,Multirace,Female,16Plus,21
RI,Middle,Town,500to999,ELA,White,Female,3to9,4
RI,Middle,Town,500to999,ELA,White,Female,10to15,18
RI,Middle,Town,500to999,ELA,White,Female,16Plus,4
RI,Middle,Town,500to999,ELA,White,Male,16Plus,10
RI,Middle,Town,500to999,Math,White,Female,3to9,9
RI,Middle,Town,Lessthan250,ELA,White,Male,16Plus,11
RI,Middle,Town,Lessthan250,NatSci,Hispanic,Female,16Plus,15
RI,Middle,Urban,1000Plus,ELA,Hispanic,Female,16Plus,25
RI,Middle,Urban,1000Plus,ELA,White,Female,3to9,14
RI,Middle,Urban,1000Plus,ELA,White,Female,10to15,9
RI,Middle,Urban,1000Plus,Math,White,Female,3to9,19
RI,Middle,Urban,1000Plus,Math,White,Female,16Plus,17
RI,Middle,Urban,250to499,ELA,White,Female,3to9,17
RI,Middle,Urban,250to499,ELA,White,Female,10to15,15
RI,Middle,Urban,250to499,ELA,White,Female,16Plus,17
RI,Middle,Urban,250to499,ELA,White,Male,16Plus,10
RI,Middle,Urban,250to499,Math,White,Female,10to15,5
RI,Middle,Urban,250to499,NatSci,Hispanic,Female,16Plus,15
RI,Middle,Urban,250to499,NatSci,White,Female,10to15,9
RI,Middle,Urban,500to999,ELA,White,Male,10to15,6
RI,Middle,Urban,500to999,ELA,White,Male,16Plus,11
RI,Middle,Urban,500to999,Math,Black,Male,16Plus,9
RI,Middle,Urban,500to999,Math,White,Female,3to9,10
RI,Middle,Urban,500to999,Math,White,Female,16Plus,5
RI,Middle,Urban,500to999,NatSci,Hispanic,Female,3to9,10
RI,Middle,Urban,500to999,NatSci,White,Female,16Plus,10
RI,Middle,Urban,Lessthan250,Math,White,Female,16Plus,14
SC,Elementary,Rural,1000Plus,ELA,White,Female,3to9,8
SC,Elementary,Rural,1000Plus,ELA,White,Female,10to15,15
SC,Elementary,Rural,1000Plus,ELA,White,Female,16Plus,18
SC,Elementary,Rural,250to499,ELA,AIAN,Female,16Plus,12
SC,Elementary,Rural,250to499,ELA,Hispanic,Female,3to9,19
SC,Elementary,Rural,250to499,ELA,White,Male,10to15,6
SC,Elementary,Rural,250to499,Math,White,Female,16Plus,5
SC,Elementary,Rural,250to499,NatSci,White,Female,3to9,15
SC,Elementary,Rural,500to999,ELA,White,Female,16Plus,28
SC,Elementary,Rural,500to999,NatSci,White,Female,16Plus,22
SC,Elementary,Rural,Lessthan250,Math,White,Female,3to9,4
SC,Elementary,Rural,Lessthan250,Math,White,Female,16Plus,11
SC,Elementary,Rural,Lessthan250,NatSci,White,Female,16Plus,16
SC,Elementary,Suburban,1000Plus,ELA,White,Female,3to9,24
SC,Elementary,Suburban,1000Plus,ELA,White,Female,10to15,12
SC,Elementary,Suburban,1000Plus,Math,White,Female,16Plus,17
SC,Elementary,Suburban,1000Plus,NatSci,Asian,Female,16Plus,19
SC,Elementary,Suburban,1000Plus,NatSci,White,Female,10to15,8
SC,Elementary,Suburban,250to499,ELA,White,Female,3to9,20
SC,Elementary,Suburban,250to499,ELA,White,Female,16Plus,26
SC,Elementary,Suburban,250to499,Math,White,Female,3to9,14
SC,Elementary,Suburban,250to499,Math,White,Female,10to15,9
SC,Elementary,Suburban,250to499,NatSci,White,Female,3to9,16
SC,Elementary,Suburban,250to499,NatSci,White,Female,16Plus,11
SC,Elementary,Suburban,500to999,ELA,White,Female,16Plus,14
SC,Elementary,Suburban,500to999,Math,Multirace,Male,10to15,2
SC,Elementary,Suburban,500to999,Math,White,Female,16Plus,8
SC,Elementary,Suburban,500to999,Math,White,Male,16Plus,10
SC,Elementary,Suburban,500to999,NatSci,Hispanic,Female,16Plus,2
SC,Elementary,Suburban,500to999,NatSci,White,Female,10to15,18
SC,Elementary,Suburban,500to999,NatSci,White,Female,16Plus,22
SC,Elementary,Suburban,Lessthan250,ELA,Black,Female,16Plus,13
SC,Elementary,Suburban,Lessthan250,ELA,White,Female,3to9,16
SC,Elementary,Suburban,Lessthan250,Math,White,Female,3to9,11
SC,Elementary,Town,1000Plus,ELA,White,Male,16Plus,9
SC,Elementary,Town,1000Plus,Math,White,Female,16Plus,13
SC,Elementary,Town,250to499,ELA,White,Female,16Plus,18
SC,Elementary,Town,250to499,Math,Hispanic,Female,3to9,12
SC,Elementary,Town,250to499,Math,White,Female,16Plus,6
SC,Elementary,Town,500to999,Math,White,Female,16Plus,16
SC,Elementary,Town,500to999,NatSci,White,Female,3to9,15
SC,Elementary,Urban,1000Plus,NatSci,Asian,Female,3to9,21
SC,Elementary,Urban,1000Plus,NatSci,Hispanic,Female,3to9,10
SC,Elementary,Urban,1000Plus,NatSci,Hispanic,Male,10to15,17
SC,Elementary,Urban,250to499,ELA,White,Female,10to15,2
SC,Elementary,Urban,250to499,ELA,White,Female,16Plus,10
SC,Elementary,Urban,250to499,ELA,White,Male,16Plus,7
SC,Elementary,Urban,250to499,Math,Hispanic,Female,10to15,11
SC,Elementary,Urban,250to499,Math,White,Female,3to9,28
SC,Elementary,Urban,250to499,Math,White,Female,16Plus,20
SC,Elementary,Urban,500to999,ELA,White,Female,3to9,3
SC,Elementary,Urban,500to999,Math,White,Female,16Plus,6
SC,Elementary,Urban,500to999,Math,White,Male,16Plus,15
SC,High,Rural,1000Plus,ELA,Asian,Female,16Plus,11
SC,High,Rural,1000Plus,ELA,White,Female,10to15,13
SC,High,Rural,500to999,Math,White,Female,16Plus,15
SC,High,Rural,500to999,NatSci,White,Female,3to9,8
SC,High,Suburban,1000Plus,Math,White,Female,3to9,27
SC,High,Suburban,1000Plus,Math,White,Female,16Plus,6
SC,High,Suburban,250to499,Math,White,Female,16Plus,6
SC,High,Suburban,250to499,NatSci,Hispanic,Female,16Plus,9
SC,High,Suburban,500to999,NatSci,Multirace,Female,3to9,9
SC,High,Suburban,500to999,NatSci,White,Female,10to15,9
SC,High,Suburban,500to999,NatSci,White,Female,16Plus,13
SC,High,Suburban,Lessthan250,ELA,White,Female,16Plus,8
SC,High,Town,1000Plus,NatSci,White,Male,16Plus,9
SC,High,Town,250to499,ELA,White,Female,10to15,5
SC,High,Town,250to499,Math,White,Female,10to15,17
SC,High,Town,250to499,NatSci,White,Male,10to15,7
SC,High,Town,500to999,ELA,Hispanic,Female,16Plus,9
SC,High,Town,500to999,ELA,White,Female,3to9,6
SC,High,Town,500to999,ELA,White,Female,10to15,15
SC,High,Town,500to999,ELA,White,Male,3to9,6
SC,High,Town,500to999,Math,Multirace,Female,10to15,14
SC,High,Town,500to999,NatSci,White,Female,16Plus,10
SC,High,Urban,1000Plus,ELA,White,Female,3to9,6
SC,High,Urban,1000Plus,Math,Multirace,Female,16Plus,11
SC,High,Urban,1000Plus,Math,White,Female,3to9,10
SC,High,Urban,1000Plus,NatSci,White,Female,3to9,13
SC,High,Urban,1000Plus,NatSci,White,Female,10to15,24
SC,High,Urban,1000Plus,NatSci,White,Female,16Plus,28
SC,High,Urban,250to499,ELA,White,Female,16Plus,10
SC,High,Urban,250to499,NatSci,White,Male,16Plus,16
SC,High,Urban,Lessthan250,NatSci,White,Female,16Plus,19
SC,Middle,Rural,1000Plus,Math,White,Female,3to9,4
SC,Middle,Rural,1000Plus,Math,White,Female,16Plus,13
SC,Middle,Rural,250to499,NatSci,White,Male,16Plus,3
SC,Middle,Rural,500to999,ELA,Hispanic,Female,3to9,14
SC,Middle,Rural,500to999,NatSci,Hispanic,Female,3to9,13
SC,Middle,Suburban,1000Plus,ELA,White,Female,16Plus,15
SC,Middle,Suburban,1000Plus,Math,Hispanic,Female,16Plus,9
SC,Middle,Suburban,1000Plus,NatSci,White,Female,16Plus,4
SC,Middle,Suburban,250to499,ELA,White,Male,16Plus,20
SC,Middle,Suburban,250to499,Math,Black,Female,16Plus,20
SC,Middle,Suburban,250to499,Math,White,Female,10to15,14
SC,Middle,Suburban,500to999,ELA,White,Female,16Plus,28
SC,Middle,Suburban,500to999,Math,White,Female,3to9,16
SC,Middle,Suburban,500to999,Math,White,Female,10to15,6
SC,Middle,Suburban,500to999,Math,White,Female,16Plus,20
SC,Middle,Town,1000Plus,ELA,White,Female,3to9,12
SC,Middle,Town,1000Plus,Math,White,Female,10to15,11
SC,Middle,Town,250to499,ELA,White,Male,16Plus,15
SC,Middle,Town,250to499,Math,White,Female,10to15,10
SC,Middle,Town,500to999,ELA,White,Female,10to15,12
SC,Middle,Town,500to999,NatSci,White,Female,16Plus,11
SC,Middle,Urban,1000Plus,ELA,White,Female,16Plus,4
SC,Middle,Urban,250to499,ELA,White,Male,10to15,13
SC,Middle,Urban,250to499,Math,White,Female,3to9,12
SC,Middle,Urban,250to499,Math,White,Female,16Plus,20
SC,Middle,Urban,250to499,Math,White,Male,16Plus,4
SC,Middle,Urban,500to999,Math,Hispanic,Female,16Plus,12
SC,Middle,Urban,Lessthan250,NatSci,White,Female,10to15,5
SD,Elementary,Suburban,1000Plus,ELA,Black,Female,16Plus,16
SD,Elementary,Urban,500to999,ELA,Hispanic,Female,10to15,18
SD,Middle,Suburban,250to499,ELA,White,Male,16Plus,12
TN,Elementary,Rural,1000Plus,ELA,White,Female,3to9,13
TN,Elementary,Rural,1000Plus,ELA,White,Female,10to15,4
TN,Elementary,Rural,1000Plus,ELA,White,Female,16Plus,11
TN,Elementary,Rural,1000Plus,Math,White,Female,3to9,8
TN,Elementary,Rural,1000Plus,Math,White,Female,16Plus,11
TN,Elementary,Rural,1000Plus,NatSci,White,Female,3to9,9
TN,Elementary,Rural,1000Plus,NatSci,White,Female,10to15,19
TN,Elementary,Rural,1000Plus,NatSci,White,Female,16Plus,26
TN,Elementary,Rural,1000Plus,NatSci,White,Male,Lessthan3,16
TN,Elementary,Rural,1000Plus,NatSci,White,Male,16Plus,14
TN,Elementary,Rural,250to499,ELA,Black,Female,3to9,19
TN,Elementary,Rural,250to499,ELA,Black,Male,16Plus,13
TN,Elementary,Rural,250to499,ELA,Multirace,Female,16Plus,11
TN,Elementary,Rural,250to499,ELA,White,Female,3to9,10
TN,Elementary,Rural,250to499,ELA,White,Female,10to15,19
TN,Elementary,Rural,250to499,ELA,White,Female,16Plus,5
TN,Elementary,Rural,250to499,Math,Hispanic,Female,16Plus,9
TN,Elementary,Rural,250to499,Math,White,Female,3to9,18
TN,Elementary,Rural,250to499,Math,White,Female,10to15,20
TN,Elementary,Rural,250to499,Math,White,Female,16Plus,13
TN,Elementary,Rural,250to499,Math,White,Male,10to15,16
TN,Elementary,Rural,250to499,NatSci,Hispanic,Female,10to15,9
TN,Elementary,Rural,250to499,NatSci,Hispanic,Male,3to9,5
TN,Elementary,Rural,250to499,NatSci,Hispanic,Male,16Plus,10
TN,Elementary,Rural,250to499,NatSci,White,Male,3to9,4
TN,Elementary,Rural,500to999,ELA,White,Female,3to9,6
TN,Elementary,Rural,500to999,ELA,White,Female,16Plus,34
TN,Elementary,Rural,500to999,ELA,White,Male,10to15,25
TN,Elementary,Rural,500to999,ELA,White,Male,16Plus,30
TN,Elementary,Rural,500to999,Math,Hispanic,Male,16Plus,13
TN,Elementary,Rural,500to999,Math,White,Female,3to9,16
TN,Elementary,Rural,500to999,Math,White,Female,10to15,18
TN,Elementary,Rural,500to999,Math,White,Female,16Plus,8
TN,Elementary,Rural,500to999,NatSci,Hispanic,Female,10to15,13
TN,Elementary,Rural,500to999,NatSci,Hispanic,Female,16Plus,11
TN,Elementary,Rural,500to999,NatSci,Other,Female,16Plus,6
TN,Elementary,Rural,500to999,NatSci,White,Female,3to9,4
TN,Elementary,Rural,500to999,NatSci,White,Female,16Plus,32
TN,Elementary,Rural,500to999,NatSci,White,Male,10to15,8
TN,Elementary,Rural,500to999,NatSci,White,Male,16Plus,11
TN,Elementary,Rural,Lessthan250,ELA,Hispanic,Female,3to9,22
TN,Elementary,Rural,Lessthan250,ELA,Hispanic,Female,10to15,12
